txn_id,error_code,recovery_class,amount,attempt,action,delay_h,reason,succeeded,_true_cause
4876,payment_collect_request_expired,ABANDONED,1356.92,1,NUDGE,0.5,NUDGE at +0.5h | p=0.308 pen=0.00 EV=417.1 seq=676.5 (best of 18 candidates),False,CUSTOMER_ABANDON
4876,payment_collect_request_expired,ABANDONED,1356.92,2,NUDGE,2.0,NUDGE at +2h | p=0.277 pen=0.00 EV=374.9 seq=613.5 (best of 15 candidates),False,CUSTOMER_ABANDON
4876,payment_collect_request_expired,ABANDONED,1356.92,3,NUDGE,12.0,NUDGE at +12h | p=0.244 pen=0.00 EV=330.0 seq=567.2 (best of 13 candidates),False,CUSTOMER_ABANDON
4876,payment_collect_request_expired,ABANDONED,1356.92,4,NUDGE,24.0,NUDGE at +24h | p=0.232 pen=0.00 EV=313.7 seq=313.7 (best of 9 candidates),False,CUSTOMER_ABANDON
4897,payment_failed,HARD_DECLINE,1818.46,1,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.342 pen=0.04 EV=609.6 seq=1002.5 (best of 18 candidates),False,LIMIT_EXCEEDED
4897,payment_failed,HARD_DECLINE,1818.46,2,RETRY,168.0,RETRY at +168h | p=0.333 pen=0.03 EV=597.3 seq=597.3 (best of 3 candidates),False,LIMIT_EXCEEDED
4902,gateway_technical_error,SOFT_TRANSIENT,561.25,1,RETRY,6.0,RETRY at +6h | p=0.825 pen=0.00 EV=460.2 seq=540.7 (best of 18 candidates),False,GATEWAY_ISSUE
4902,gateway_technical_error,SOFT_TRANSIENT,561.25,2,RETRY,12.0,RETRY at +12h | p=0.816 pen=0.00 EV=455.5 seq=535.7 (best of 11 candidates),True,GATEWAY_ISSUE
4952,credit_failed,HARD_DECLINE,1516.27,1,NUDGE,0.5,NUDGE at +0.5h | p=0.149 pen=0.00 EV=225.4 seq=411.6 (best of 18 candidates),True,AUTH_FAIL
4966,payment_collect_request_expired,ABANDONED,2706.47,1,NUDGE,0.5,NUDGE at +0.5h | p=0.274 pen=0.00 EV=741.1 seq=1252.0 (best of 18 candidates),False,CUSTOMER_ABANDON
4966,payment_collect_request_expired,ABANDONED,2706.47,2,NUDGE,2.0,NUDGE at +2h | p=0.260 pen=0.00 EV=703.8 seq=1160.9 (best of 15 candidates),False,CUSTOMER_ABANDON
4966,payment_collect_request_expired,ABANDONED,2706.47,3,NUDGE,12.0,NUDGE at +12h | p=0.229 pen=0.00 EV=618.0 seq=1053.8 (best of 13 candidates),False,CUSTOMER_ABANDON
4966,payment_collect_request_expired,ABANDONED,2706.47,4,NUDGE,24.0,NUDGE at +24h | p=0.209 pen=0.00 EV=565.0 seq=565.0 (best of 9 candidates),False,CUSTOMER_ABANDON
4978,bank_technical_error,SOFT_TRANSIENT,967.7,1,RETRY,6.0,RETRY at +6h | p=0.858 pen=0.00 EV=827.8 seq=945.6 (best of 18 candidates),False,ISSUER_DOWN
4978,bank_technical_error,SOFT_TRANSIENT,967.7,2,RETRY,12.0,RETRY at +12h | p=0.860 pen=0.00 EV=830.1 seq=941.5 (best of 11 candidates),True,ISSUER_DOWN
5027,insufficient_funds,FUNDS,790.85,1,RETRY,48.0,RETRY at +48h | p=0.688 pen=0.00 EV=541.8 seq=655.0 (best of 18 candidates),True,NO_FUNDS
5098,gateway_technical_error,SOFT_TRANSIENT,14760.64,1,RETRY,48.0,RETRY at +48h | p=0.850 pen=0.00 EV=12548.4 seq=14437.5 (best of 18 candidates),True,GATEWAY_ISSUE
5158,payment_declined,HARD_DECLINE,1990.34,1,RETRY,48.0,RETRY at +48h | p=0.449 pen=0.04 EV=881.7 seq=1298.1 (best of 18 candidates),False,AUTH_FAIL
5158,payment_declined,HARD_DECLINE,1990.34,2,RETRY,72.0,RETRY at +72h | p=0.343 pen=0.12 EV=650.0 seq=1051.4 (best of 3 candidates),False,AUTH_FAIL
5158,payment_declined,HARD_DECLINE,1990.34,3,RETRY,120.0,RETRY at +120h | p=0.281 pen=0.14 EV=521.2 seq=960.4 (best of 2 candidates),False,AUTH_FAIL
5158,payment_declined,HARD_DECLINE,1990.34,4,RETRY,168.0,RETRY at +168h | p=0.321 pen=0.10 EV=611.0 seq=611.0 (best of 1 candidates),False,AUTH_FAIL
5167,authentication_failed,AUTH_FAILED,3462.58,1,NUDGE,0.5,NUDGE at +0.5h | p=0.244 pen=0.00 EV=845.6 seq=1413.7 (best of 18 candidates),False,AUTH_FAIL
5167,authentication_failed,AUTH_FAILED,3462.58,2,NUDGE,2.0,NUDGE at +2h | p=0.217 pen=0.00 EV=752.0 seq=1247.4 (best of 15 candidates),False,AUTH_FAIL
5167,authentication_failed,AUTH_FAILED,3462.58,3,NUDGE,12.0,NUDGE at +12h | p=0.183 pen=0.00 EV=633.1 seq=1073.0 (best of 13 candidates),False,AUTH_FAIL
5167,authentication_failed,AUTH_FAILED,3462.58,4,NUDGE,24.0,NUDGE at +24h | p=0.156 pen=0.00 EV=538.6 seq=538.6 (best of 9 candidates),False,AUTH_FAIL
5201,insufficient_funds,FUNDS,2455.3,1,RETRY,48.0,RETRY at +48h | p=0.628 pen=0.00 EV=1540.1 seq=1962.2 (best of 18 candidates),True,NO_FUNDS
5262,insufficient_funds,FUNDS,1708.52,1,RETRY,72.0,RETRY at +72h | p=0.385 pen=0.00 EV=655.0 seq=966.1 (best of 18 candidates),False,NO_FUNDS
5262,insufficient_funds,FUNDS,1708.52,2,RETRY,168.0,RETRY at +168h | p=0.297 pen=0.00 EV=505.7 seq=505.7 (best of 2 candidates),True,NO_FUNDS
5311,card_not_enrolled,METHOD_BROKEN,3939.84,1,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.399 pen=0.00 EV=1568.8 seq=2508.1 (best of 18 candidates),True,INSTRUMENT_STATE
5412,insufficient_funds,FUNDS,43.48,1,RETRY,6.0,RETRY at +6h | p=0.844 pen=0.00 EV=34.2 seq=37.4 (best of 18 candidates),True,NO_FUNDS
5423,insufficient_funds,FUNDS,98.88,1,RETRY,12.0,RETRY at +12h | p=0.838 pen=0.00 EV=80.3 seq=89.1 (best of 18 candidates),True,NO_FUNDS
5457,bank_technical_error,SOFT_TRANSIENT,65.65,1,RETRY,48.0,RETRY at +48h | p=0.853 pen=0.00 EV=53.4 seq=61.5 (best of 18 candidates),True,ISSUER_DOWN
5474,payment_declined,HARD_DECLINE,2892.74,1,RETRY,48.0,RETRY at +48h | p=0.325 pen=0.02 EV=934.0 seq=1549.4 (best of 18 candidates),False,AUTH_FAIL
5474,payment_declined,HARD_DECLINE,2892.74,2,RETRY,72.0,RETRY at +72h | p=0.319 pen=0.03 EV=912.3 seq=1487.4 (best of 3 candidates),False,AUTH_FAIL
5474,payment_declined,HARD_DECLINE,2892.74,3,RETRY,120.0,RETRY at +120h | p=0.292 pen=0.03 EV=835.4 seq=1432.7 (best of 2 candidates),False,AUTH_FAIL
5474,payment_declined,HARD_DECLINE,2892.74,4,RETRY,168.0,RETRY at +168h | p=0.294 pen=0.02 EV=844.1 seq=844.1 (best of 1 candidates),False,AUTH_FAIL
5479,insufficient_funds,FUNDS,1446.68,1,RETRY,0.5,RETRY at +0.5h | p=0.406 pen=0.00 EV=584.6 seq=794.9 (best of 18 candidates),False,NO_FUNDS
5479,insufficient_funds,FUNDS,1446.68,2,NUDGE,2.0,NUDGE at +2h | p=0.245 pen=0.00 EV=354.0 seq=564.2 (best of 15 candidates),False,NO_FUNDS
5479,insufficient_funds,FUNDS,1446.68,3,NUDGE,12.0,NUDGE at +12h | p=0.193 pen=0.00 EV=278.6 seq=500.9 (best of 13 candidates),False,NO_FUNDS
5479,insufficient_funds,FUNDS,1446.68,4,NUDGE,24.0,NUDGE at +24h | p=0.191 pen=0.00 EV=275.6 seq=275.6 (best of 9 candidates),False,NO_FUNDS
5506,insufficient_funds,FUNDS,356.67,1,RETRY,48.0,RETRY at +48h | p=0.859 pen=0.00 EV=304.0 seq=330.4 (best of 18 candidates),True,NO_FUNDS
5509,credit_failed,HARD_DECLINE,1907.62,1,NUDGE,0.5,NUDGE at +0.5h | p=0.156 pen=0.00 EV=296.3 seq=763.4 (best of 18 candidates),False,AUTH_FAIL
5509,credit_failed,HARD_DECLINE,1907.62,2,NUDGE,2.0,NUDGE at +2h | p=0.146 pen=0.00 EV=278.5 seq=750.8 (best of 15 candidates),True,AUTH_FAIL
5569,transaction_limit_exceeded,METHOD_BROKEN,579.01,1,RETRY,48.0,RETRY at +48h | p=0.576 pen=0.00 EV=330.9 seq=442.4 (best of 18 candidates),True,LIMIT_EXCEEDED
5575,bank_technical_error,SOFT_TRANSIENT,643.59,1,RETRY,48.0,RETRY at +48h | p=0.842 pen=0.00 EV=539.5 seq=625.1 (best of 18 candidates),True,ISSUER_DOWN
5621,customer_bank_account_mismatch,METHOD_BROKEN,548.45,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.477 pen=0.00 EV=258.8 seq=386.3 (best of 18 candidates),True,INSTRUMENT_STATE
5629,payment_declined,HARD_DECLINE,3734.24,1,NUDGE,2.0,NUDGE at +2h | p=0.259 pen=0.00 EV=966.7 seq=1821.6 (best of 18 candidates),False,NO_FUNDS
5629,payment_declined,HARD_DECLINE,3734.24,2,NUDGE,12.0,NUDGE at +12h | p=0.137 pen=0.00 EV=511.7 seq=1507.2 (best of 13 candidates),False,NO_FUNDS
5629,payment_declined,HARD_DECLINE,3734.24,3,NUDGE,24.0,NUDGE at +24h | p=0.100 pen=0.00 EV=372.4 seq=1410.9 (best of 9 candidates),False,NO_FUNDS
5629,payment_declined,HARD_DECLINE,3734.24,4,RETRY,48.0,RETRY at +48h | p=0.310 pen=0.01 EV=1153.9 seq=1153.9 (best of 6 candidates),False,NO_FUNDS
5652,insufficient_funds,FUNDS,596.24,1,RETRY,2.0,RETRY at +2h | p=0.811 pen=0.00 EV=481.3 seq=540.9 (best of 18 candidates),True,NO_FUNDS
5673,bank_technical_error,SOFT_TRANSIENT,586.96,1,RETRY,120.0,RETRY at +120h | p=0.818 pen=0.00 EV=477.7 seq=565.5 (best of 18 candidates),True,ISSUER_DOWN
5681,payment_timed_out,SOFT_TRANSIENT,6667.24,1,RETRY,0.5,RETRY at +0.5h | p=0.512 pen=0.00 EV=3414.2 seq=4879.1 (best of 18 candidates),False,CUSTOMER_ABANDON
5681,payment_timed_out,SOFT_TRANSIENT,6667.24,2,RETRY,2.0,RETRY at +2h | p=0.451 pen=0.00 EV=3004.8 seq=4264.0 (best of 15 candidates),False,CUSTOMER_ABANDON
5681,payment_timed_out,SOFT_TRANSIENT,6667.24,3,RETRY,48.0,RETRY at +48h | p=0.344 pen=0.00 EV=2293.9 seq=3797.7 (best of 13 candidates),False,CUSTOMER_ABANDON
5681,payment_timed_out,SOFT_TRANSIENT,6667.24,4,RETRY,72.0,RETRY at +72h | p=0.344 pen=0.00 EV=2293.9 seq=2293.9 (best of 3 candidates),True,CUSTOMER_ABANDON
5752,bank_technical_error,SOFT_TRANSIENT,4304.09,1,RETRY,120.0,RETRY at +120h | p=0.810 pen=0.00 EV=3482.7 seq=4143.0 (best of 18 candidates),False,ISSUER_DOWN
5752,bank_technical_error,SOFT_TRANSIENT,4304.09,2,RETRY,168.0,RETRY at +168h | p=0.807 pen=0.00 EV=3470.5 seq=3470.5 (best of 1 candidates),True,ISSUER_DOWN
5787,payment_cancelled,ABANDONED,1653.31,1,NUDGE,0.5,NUDGE at +0.5h | p=0.169 pen=0.00 EV=279.1 seq=509.2 (best of 18 candidates),False,CUSTOMER_ABANDON
5787,payment_cancelled,ABANDONED,1653.31,2,NUDGE,2.0,NUDGE at +2h | p=0.168 pen=0.00 EV=277.1 seq=497.2 (best of 15 candidates),True,CUSTOMER_ABANDON
5793,payment_declined,HARD_DECLINE,388.42,1,RETRY,120.0,RETRY at +120h | p=0.425 pen=0.03 EV=155.7 seq=214.9 (best of 18 candidates),True,ISSUER_DOWN
5803,payment_declined,HARD_DECLINE,506.86,1,NUDGE,0.5,NUDGE at +0.5h | p=0.283 pen=0.00 EV=142.8 seq=266.9 (best of 18 candidates),True,AUTH_FAIL
5819,insufficient_funds,FUNDS,426.86,1,RETRY,48.0,RETRY at +48h | p=0.851 pen=0.00 EV=360.9 seq=395.8 (best of 18 candidates),True,NO_FUNDS
5820,payment_timed_out,SOFT_TRANSIENT,4569.39,1,RETRY,2.0,RETRY at +2h | p=0.521 pen=0.00 EV=2379.2 seq=3579.6 (best of 18 candidates),False,CUSTOMER_ABANDON
5820,payment_timed_out,SOFT_TRANSIENT,4569.39,2,RETRY,48.0,RETRY at +48h | p=0.507 pen=0.00 EV=2314.7 seq=3480.6 (best of 13 candidates),False,CUSTOMER_ABANDON
5820,payment_timed_out,SOFT_TRANSIENT,4569.39,3,RETRY,72.0,RETRY at +72h | p=0.462 pen=0.00 EV=2107.5 seq=3380.7 (best of 3 candidates),False,CUSTOMER_ABANDON
5820,payment_timed_out,SOFT_TRANSIENT,4569.39,4,RETRY,168.0,RETRY at +168h | p=0.518 pen=0.00 EV=2365.5 seq=2365.5 (best of 2 candidates),False,CUSTOMER_ABANDON
5847,insufficient_funds,FUNDS,4429.15,1,NUDGE,0.5,NUDGE at +0.5h | p=0.234 pen=0.00 EV=1035.4 seq=2020.5 (best of 18 candidates),True,NO_FUNDS
5876,bank_technical_error,SOFT_TRANSIENT,1342.3,1,RETRY,120.0,RETRY at +120h | p=0.869 pen=0.00 EV=1163.7 seq=1315.9 (best of 18 candidates),True,ISSUER_DOWN
5877,payment_declined,HARD_DECLINE,4472.45,1,NUDGE,0.5,NUDGE at +0.5h | p=0.185 pen=0.00 EV=828.3 seq=1611.9 (best of 18 candidates),True,NO_FUNDS
5881,vpa_resolution_failed,METHOD_BROKEN,2239.71,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.585 pen=0.00 EV=1307.2 seq=1823.6 (best of 18 candidates),False,INSTRUMENT_STATE
5881,vpa_resolution_failed,METHOD_BROKEN,2239.71,2,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.556 pen=0.00 EV=1243.7 seq=1761.6 (best of 15 candidates),False,INSTRUMENT_STATE
5881,vpa_resolution_failed,METHOD_BROKEN,2239.71,3,SWITCH_METHOD,24.0,SWITCH_METHOD at +24h | p=0.516 pen=0.00 EV=1153.7 seq=1718.5 (best of 11 candidates),False,INSTRUMENT_STATE
5881,vpa_resolution_failed,METHOD_BROKEN,2239.71,4,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.522 pen=0.00 EV=1167.5 seq=1167.5 (best of 6 candidates),False,INSTRUMENT_STATE
5908,payment_cancelled,ABANDONED,398.09,1,NUDGE,0.5,NUDGE at +0.5h | p=0.253 pen=0.00 EV=99.7 seq=177.6 (best of 18 candidates),True,CUSTOMER_ABANDON
5998,payment_cancelled,ABANDONED,2872.32,1,NUDGE,2.0,NUDGE at +2h | p=0.172 pen=0.00 EV=494.5 seq=951.7 (best of 18 candidates),False,CUSTOMER_ABANDON
5998,payment_cancelled,ABANDONED,2872.32,2,NUDGE,12.0,NUDGE at +12h | p=0.193 pen=0.00 EV=552.5 seq=961.1 (best of 13 candidates),True,CUSTOMER_ABANDON
6016,payment_collect_request_expired,ABANDONED,1950.93,1,NUDGE,0.5,NUDGE at +0.5h | p=0.300 pen=0.00 EV=585.1 seq=1017.6 (best of 18 candidates),False,CUSTOMER_ABANDON
6016,payment_collect_request_expired,ABANDONED,1950.93,2,NUDGE,2.0,NUDGE at +2h | p=0.317 pen=0.00 EV=618.1 seq=948.0 (best of 15 candidates),False,CUSTOMER_ABANDON
6016,payment_collect_request_expired,ABANDONED,1950.93,3,NUDGE,12.0,NUDGE at +12h | p=0.248 pen=0.00 EV=483.3 seq=789.0 (best of 13 candidates),False,CUSTOMER_ABANDON
6016,payment_collect_request_expired,ABANDONED,1950.93,4,NUDGE,24.0,NUDGE at +24h | p=0.209 pen=0.00 EV=406.7 seq=406.7 (best of 9 candidates),False,CUSTOMER_ABANDON
6021,payment_failed,HARD_DECLINE,1818.12,1,RETRY,48.0,RETRY at +48h | p=0.373 pen=0.01 EV=674.7 seq=1117.2 (best of 18 candidates),False,NO_FUNDS
6021,payment_failed,HARD_DECLINE,1818.12,2,RETRY,120.0,RETRY at +120h | p=0.334 pen=0.01 EV=601.1 seq=980.1 (best of 3 candidates),True,NO_FUNDS
6037,vpa_resolution_failed,METHOD_BROKEN,1557.36,1,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.585 pen=0.00 EV=908.4 seq=1266.9 (best of 18 candidates),True,INSTRUMENT_STATE
6038,insufficient_funds,FUNDS,611.68,1,RETRY,72.0,RETRY at +72h | p=0.862 pen=0.00 EV=524.8 seq=576.8 (best of 18 candidates),True,NO_FUNDS
6095,payment_declined,HARD_DECLINE,450.6,1,RETRY,120.0,RETRY at +120h | p=0.555 pen=0.03 EV=240.4 seq=311.7 (best of 18 candidates),True,NO_FUNDS
6157,card_declined,HARD_DECLINE,1759.06,1,NUDGE,0.5,NUDGE at +0.5h | p=0.342 pen=0.00 EV=600.0 seq=950.5 (best of 18 candidates),False,NO_FUNDS
6157,card_declined,HARD_DECLINE,1759.06,2,NUDGE,2.0,NUDGE at +2h | p=0.275 pen=0.00 EV=483.0 seq=848.6 (best of 15 candidates),True,NO_FUNDS
6186,insufficient_funds,FUNDS,889.14,1,RETRY,48.0,RETRY at +48h | p=0.566 pen=0.00 EV=501.1 seq=658.1 (best of 18 candidates),True,NO_FUNDS
6202,payment_timed_out,SOFT_TRANSIENT,2608.98,1,RETRY,6.0,RETRY at +6h | p=0.608 pen=0.00 EV=1583.7 seq=2082.4 (best of 18 candidates),False,GATEWAY_ISSUE
6202,payment_timed_out,SOFT_TRANSIENT,2608.98,2,RETRY,12.0,RETRY at +12h | p=0.489 pen=0.00 EV=1272.1 seq=1773.3 (best of 11 candidates),True,GATEWAY_ISSUE
6343,payment_declined,HARD_DECLINE,2307.53,1,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.304 pen=0.09 EV=678.2 seq=1331.3 (best of 18 candidates),False,NO_FUNDS
6343,payment_declined,HARD_DECLINE,2307.53,2,RETRY,48.0,RETRY at +48h | p=0.419 pen=0.10 EV=938.6 seq=1305.6 (best of 11 candidates),True,NO_FUNDS
6344,payment_declined,HARD_DECLINE,2514.43,1,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.285 pen=0.05 EV=703.9 seq=1272.5 (best of 18 candidates),False,NO_FUNDS
6344,payment_declined,HARD_DECLINE,2514.43,2,RETRY,168.0,RETRY at +168h | p=0.322 pen=0.04 EV=795.8 seq=795.8 (best of 3 candidates),True,NO_FUNDS
6347,authentication_failed,AUTH_FAILED,751.36,1,NUDGE,0.5,NUDGE at +0.5h | p=0.193 pen=0.00 EV=144.0 seq=245.5 (best of 18 candidates),False,AUTH_FAIL
6347,authentication_failed,AUTH_FAILED,751.36,2,NUDGE,2.0,NUDGE at +2h | p=0.164 pen=0.00 EV=122.5 seq=227.6 (best of 15 candidates),True,AUTH_FAIL
6401,transaction_limit_exceeded,METHOD_BROKEN,1187.06,1,RETRY,48.0,RETRY at +48h | p=0.434 pen=0.00 EV=512.8 seq=723.8 (best of 18 candidates),True,LIMIT_EXCEEDED
6426,payment_declined,HARD_DECLINE,1717.73,1,RETRY,48.0,RETRY at +48h | p=0.359 pen=0.02 EV=608.8 seq=983.7 (best of 18 candidates),False,AUTH_FAIL
6426,payment_declined,HARD_DECLINE,1717.73,2,RETRY,168.0,RETRY at +168h | p=0.345 pen=0.02 EV=584.7 seq=584.7 (best of 3 candidates),False,AUTH_FAIL
6446,payment_declined,HARD_DECLINE,598.52,1,RETRY,72.0,RETRY at +72h | p=0.459 pen=0.08 EV=252.7 seq=334.1 (best of 18 candidates),False,AUTH_FAIL
6446,payment_declined,HARD_DECLINE,598.52,2,RETRY,168.0,RETRY at +168h | p=0.307 pen=0.12 EV=150.5 seq=150.5 (best of 2 candidates),False,AUTH_FAIL
6463,bank_technical_error,SOFT_TRANSIENT,300.76,1,RETRY,48.0,RETRY at +48h | p=0.819 pen=0.00 EV=243.7 seq=287.0 (best of 18 candidates),False,ISSUER_DOWN
6463,bank_technical_error,SOFT_TRANSIENT,300.76,2,RETRY,72.0,RETRY at +72h | p=0.802 pen=0.00 EV=238.6 seq=283.8 (best of 3 candidates),True,ISSUER_DOWN
6467,payment_cancelled,ABANDONED,1022.0,1,NUDGE,0.5,NUDGE at +0.5h | p=0.232 pen=0.00 EV=236.6 seq=434.7 (best of 18 candidates),False,CUSTOMER_ABANDON
6467,payment_cancelled,ABANDONED,1022.0,2,NUDGE,2.0,NUDGE at +2h | p=0.249 pen=0.00 EV=254.0 seq=447.7 (best of 15 candidates),False,CUSTOMER_ABANDON
6467,payment_cancelled,ABANDONED,1022.0,3,NUDGE,12.0,NUDGE at +12h | p=0.253 pen=0.00 EV=258.1 seq=436.0 (best of 13 candidates),False,CUSTOMER_ABANDON
6467,payment_cancelled,ABANDONED,1022.0,4,NUDGE,24.0,NUDGE at +24h | p=0.234 pen=0.00 EV=238.4 seq=238.4 (best of 9 candidates),False,CUSTOMER_ABANDON
6497,payment_collect_request_expired,ABANDONED,4211.58,1,NUDGE,0.5,NUDGE at +0.5h | p=0.259 pen=0.00 EV=1091.6 seq=1970.5 (best of 18 candidates),False,CUSTOMER_ABANDON
6497,payment_collect_request_expired,ABANDONED,4211.58,2,NUDGE,2.0,NUDGE at +2h | p=0.282 pen=0.00 EV=1186.7 seq=1928.6 (best of 15 candidates),False,CUSTOMER_ABANDON
6497,payment_collect_request_expired,ABANDONED,4211.58,3,NUDGE,12.0,NUDGE at +12h | p=0.246 pen=0.00 EV=1033.3 seq=1706.1 (best of 13 candidates),False,CUSTOMER_ABANDON
6497,payment_collect_request_expired,ABANDONED,4211.58,4,NUDGE,24.0,NUDGE at +24h | p=0.212 pen=0.00 EV=891.8 seq=891.8 (best of 9 candidates),False,CUSTOMER_ABANDON
6534,insufficient_funds,FUNDS,4017.37,1,RETRY,72.0,RETRY at +72h | p=0.380 pen=0.00 EV=1522.5 seq=2546.6 (best of 18 candidates),False,NO_FUNDS
6534,insufficient_funds,FUNDS,4017.37,2,RETRY,120.0,RETRY at +120h | p=0.396 pen=0.00 EV=1586.5 seq=2434.4 (best of 2 candidates),False,NO_FUNDS
6534,insufficient_funds,FUNDS,4017.37,3,RETRY,168.0,RETRY at +168h | p=0.350 pen=0.00 EV=1402.7 seq=1402.7 (best of 1 candidates),False,NO_FUNDS
6537,gateway_technical_error,SOFT_TRANSIENT,2747.77,1,RETRY,120.0,RETRY at +120h | p=0.833 pen=0.00 EV=2285.7 seq=2673.5 (best of 18 candidates),True,GATEWAY_ISSUE
6563,gateway_technical_error,SOFT_TRANSIENT,121.07,1,RETRY,48.0,RETRY at +48h | p=0.811 pen=0.00 EV=95.7 seq=113.8 (best of 18 candidates),True,GATEWAY_ISSUE
6567,payment_declined,HARD_DECLINE,3882.82,1,NUDGE,0.5,NUDGE at +0.5h | p=0.164 pen=0.00 EV=637.7 seq=1373.0 (best of 18 candidates),False,AUTH_FAIL
6567,payment_declined,HARD_DECLINE,3882.82,2,NUDGE,2.0,NUDGE at +2h | p=0.227 pen=0.00 EV=880.0 seq=1253.3 (best of 15 candidates),False,AUTH_FAIL
6567,payment_declined,HARD_DECLINE,3882.82,3,NUDGE,12.0,NUDGE at +12h | p=0.125 pen=0.00 EV=482.9 seq=804.7 (best of 13 candidates),False,AUTH_FAIL
6567,payment_declined,HARD_DECLINE,3882.82,4,NUDGE,24.0,NUDGE at +24h | p=0.095 pen=0.00 EV=367.6 seq=367.6 (best of 9 candidates),True,AUTH_FAIL
6573,insufficient_funds,FUNDS,3316.09,1,RETRY,48.0,RETRY at +48h | p=0.373 pen=0.00 EV=1234.0 seq=1823.5 (best of 18 candidates),True,NO_FUNDS
6594,payment_cancelled,ABANDONED,3327.31,1,NUDGE,0.5,NUDGE at +0.5h | p=0.293 pen=0.00 EV=972.5 seq=1744.8 (best of 18 candidates),False,CUSTOMER_ABANDON
6594,payment_cancelled,ABANDONED,3327.31,2,NUDGE,2.0,NUDGE at +2h | p=0.328 pen=0.00 EV=1091.7 seq=1761.2 (best of 15 candidates),False,CUSTOMER_ABANDON
6594,payment_cancelled,ABANDONED,3327.31,3,NUDGE,12.0,NUDGE at +12h | p=0.300 pen=0.00 EV=996.9 seq=1676.8 (best of 13 candidates),True,CUSTOMER_ABANDON
6655,payment_cancelled,ABANDONED,3269.97,1,NUDGE,2.0,NUDGE at +2h | p=0.244 pen=0.00 EV=798.4 seq=1421.9 (best of 18 candidates),True,CUSTOMER_ABANDON
6669,insufficient_funds,FUNDS,3223.61,1,NUDGE,2.0,NUDGE at +2h | p=0.307 pen=0.00 EV=988.9 seq=1679.4 (best of 18 candidates),False,NO_FUNDS
6669,insufficient_funds,FUNDS,3223.61,2,RETRY,6.0,RETRY at +6h | p=0.294 pen=0.00 EV=946.7 seq=1481.7 (best of 13 candidates),False,NO_FUNDS
6669,insufficient_funds,FUNDS,3223.61,3,NUDGE,12.0,NUDGE at +12h | p=0.236 pen=0.00 EV=758.3 seq=1327.8 (best of 11 candidates),True,NO_FUNDS
6676,payment_timed_out,SOFT_TRANSIENT,5958.6,1,RETRY,0.5,RETRY at +0.5h | p=0.692 pen=0.00 EV=4119.7 seq=5240.9 (best of 18 candidates),True,GATEWAY_ISSUE
6709,payment_declined,HARD_DECLINE,1057.19,1,RETRY,120.0,RETRY at +120h | p=0.443 pen=0.08 EV=445.4 seq=606.5 (best of 18 candidates),True,LIMIT_EXCEEDED
6742,authentication_failed,AUTH_FAILED,1297.66,1,NUDGE,0.5,NUDGE at +0.5h | p=0.195 pen=0.00 EV=251.5 seq=485.0 (best of 18 candidates),False,AUTH_FAIL
6742,authentication_failed,AUTH_FAILED,1297.66,2,NUDGE,2.0,NUDGE at +2h | p=0.224 pen=0.00 EV=289.8 seq=490.8 (best of 15 candidates),True,AUTH_FAIL
6788,card_declined,HARD_DECLINE,4360.27,1,NUDGE,0.5,NUDGE at +0.5h | p=0.363 pen=0.00 EV=1581.5 seq=2621.5 (best of 18 candidates),False,LIMIT_EXCEEDED
6788,card_declined,HARD_DECLINE,4360.27,2,NUDGE,2.0,NUDGE at +2h | p=0.375 pen=0.00 EV=1632.5 seq=2174.6 (best of 15 candidates),False,LIMIT_EXCEEDED
6788,card_declined,HARD_DECLINE,4360.27,3,NUDGE,12.0,NUDGE at +12h | p=0.187 pen=0.00 EV=815.2 seq=1519.8 (best of 13 candidates),False,LIMIT_EXCEEDED
6788,card_declined,HARD_DECLINE,4360.27,4,NUDGE,24.0,NUDGE at +24h | p=0.199 pen=0.00 EV=866.9 seq=866.9 (best of 9 candidates),False,LIMIT_EXCEEDED
6789,bank_technical_error,SOFT_TRANSIENT,1529.89,1,RETRY,120.0,RETRY at +120h | p=0.830 pen=0.00 EV=1267.5 seq=1484.0 (best of 18 candidates),False,ISSUER_DOWN
6789,bank_technical_error,SOFT_TRANSIENT,1529.89,2,RETRY,168.0,RETRY at +168h | p=0.835 pen=0.00 EV=1274.8 seq=1274.8 (best of 1 candidates),False,ISSUER_DOWN
6865,authentication_failed,AUTH_FAILED,1722.59,1,NUDGE,0.5,NUDGE at +0.5h | p=0.186 pen=0.00 EV=319.6 seq=543.6 (best of 18 candidates),True,AUTH_FAIL
6870,card_declined,HARD_DECLINE,1561.97,1,RETRY,120.0,RETRY at +120h | p=0.546 pen=0.06 EV=836.1 seq=1093.5 (best of 18 candidates),True,LIMIT_EXCEEDED
6874,insufficient_funds,FUNDS,714.35,1,RETRY,120.0,RETRY at +120h | p=0.847 pen=0.00 EV=602.7 seq=666.1 (best of 18 candidates),True,NO_FUNDS
